slug,question,primary_tag,event_id,market_volume,degree,community_id
will-the-next-diplomatic-us-iran-meeting-be-in-russia-252,Will the next diplomatic US-Iran meeting be in Russia?,politics,372273,224502.637885,40,27
will-the-next-diplomatic-us-iran-meeting-be-in-iran-484,Will the next diplomatic US-Iran meeting be in Iran?,politics,372273,852577.9241710021,40,27
will-the-next-diplomatic-us-iran-meeting-be-in-switzerland-861,Will the next diplomatic US-Iran meeting be in Switzerland?,politics,372273,357967.65461500175,40,27
will-no-qualifying-diplomatic-us-iran-meeting-occur-by-june-30-2026-673,"Will no qualifying diplomatic US-Iran meeting occur by June 30, 2026?",politics,372273,1018990.7880710007,40,27
will-the-next-diplomatic-us-iran-meeting-be-in-the-uae-638,Will the next diplomatic US-Iran meeting be in the UAE?,politics,372273,175453.59515600043,40,27
will-the-next-diplomatic-us-iran-meeting-be-in-iraq-666,Will the next diplomatic US-Iran meeting be in Iraq?,politics,372273,793419.1343500012,40,27
will-the-next-diplomatic-us-iran-meeting-be-in-turkey-583,Will the next diplomatic US-Iran meeting be in Turkey?,politics,372273,337508.40038300096,40,27
us-x-iran-diplomatic-meeting-by-april-22-2026-321-831,"US x Iran diplomatic meeting by April 22, 2026?",politics,371649,2800625.589255933,33,27
us-x-iran-diplomatic-meeting-by-april-18-2026-456,"US x Iran diplomatic meeting by April 18, 2026?",politics,371649,1200364.4156270055,33,27
us-x-iran-diplomatic-meeting-by-april-29-2026,"US x Iran diplomatic meeting by April 29, 2026?",politics,371649,1415573.838840005,33,27
us-x-iran-diplomatic-meeting-by-june-3-2026,"US x Iran diplomatic meeting by June 3, 2026?",politics,371649,41963.59121400001,33,27
us-x-iran-diplomatic-meeting-by-april-30-2026-299-459-263-225,"US x Iran diplomatic meeting by April 30, 2026?",politics,371649,5536436.057733946,33,27
us-x-iran-diplomatic-meeting-by-april-19-2026,"US x Iran diplomatic meeting by April 19, 2026?",politics,371649,442185.56939699996,33,27
us-x-iran-diplomatic-meeting-by-april-21-2026,"US x Iran diplomatic meeting by April 21, 2026?",politics,371649,2280750.198177001,33,27
us-x-iran-diplomatic-meeting-by-may-28-2026,"US x Iran diplomatic meeting by May 28, 2026?",politics,371649,121667.93831099985,33,27
us-x-iran-diplomatic-meeting-by-april-17-2026-229,"US x Iran diplomatic meeting by April 17, 2026?",politics,371649,251679.0049949999,33,27
us-x-iran-diplomatic-meeting-by-april-20-2026,"US x Iran diplomatic meeting by April 20, 2026?",politics,371649,1551804.155858008,33,27
us-x-iran-diplomatic-meeting-by-april-23-2026,"US x Iran diplomatic meeting by April 23, 2026?",politics,371649,1126160.0434409997,33,27
us-x-iran-diplomatic-meeting-by-may-22-2026-516,"US x Iran diplomatic meeting by May 22, 2026?",politics,371649,240775.2967690001,33,27
us-x-iran-diplomatic-meeting-by-july-31-2026-436,"US x Iran diplomatic meeting by July 31, 2026?",politics,371649,149858.4182210001,33,27
us-x-iran-diplomatic-meeting-by-june-30-2026-983-259-948,"US x Iran diplomatic meeting by June 30, 2026?",politics,371649,2295479.4585049967,33,27
us-x-iran-diplomatic-meeting-by-april-26-2026,"US x Iran diplomatic meeting by April 26, 2026?",politics,371649,1986479.3960479975,33,27
us-x-iran-diplomatic-meeting-by-may-5-2026,"US x Iran diplomatic meeting by May 5, 2026?",politics,371649,3382145.0385539904,33,27
us-x-iran-diplomatic-meeting-by-april-16-2026-943,"US x Iran diplomatic meeting by April 16, 2026?",politics,371649,168548.92967200006,33,27
us-x-iran-diplomatic-meeting-by-april-25-2026,"US x Iran diplomatic meeting by April 25, 2026?",politics,371649,1594750.3135270022,33,27
us-x-iran-diplomatic-meeting-by-april-28-2026,"US x Iran diplomatic meeting by April 28, 2026?",politics,371649,1840001.809215998,33,27
us-x-iran-diplomatic-meeting-by-april-24-2026,"US x Iran diplomatic meeting by April 24, 2026?",politics,371649,1466057.2121610108,33,27
us-x-iran-diplomatic-meeting-by-may-31-2026-283-616,"US x Iran diplomatic meeting by May 31, 2026?",politics,371649,4393042.873919005,33,27
us-x-iran-diplomatic-meeting-by-may-15-2026,"US x Iran diplomatic meeting by May 15, 2026?",politics,371649,4312006.6605219785,33,27
us-x-iran-diplomatic-meeting-by-june-7-2026,"US x Iran diplomatic meeting by June 7, 2026?",politics,371649,37849.395794,33,27
us-x-iran-diplomatic-meeting-by-april-27-2026,"US x Iran diplomatic meeting by April 27, 2026?",politics,371649,2129203.7451340063,33,27
us-x-iran-diplomatic-meeting-by-june-15-2026-671,"US x Iran diplomatic meeting by June 15, 2026?",politics,371649,626903.6245059996,33,27
us-x-iran-diplomatic-meeting-by-april-15-2026-398,"US x Iran diplomatic meeting by April 15, 2026?",politics,371649,74656.74052799997,33,27
israel-and-lebanon-normalize-relations-before-2027,Israel and Lebanon normalize relations before 2027?,israel,73147,169892.78325700018,7,27
israel-and-saudi-arabia-normalize-relations-before-2027,Israel and Saudi Arabia normalize relations before 2027?,geopolitics,73050,242344.53715499936,6,27
israel-and-indonesia-normalize-relations-by-june-30-2026,"Israel and Indonesia normalize relations by June 30, 2026?",israel,79192,1936540.1784649973,5,27
israel-and-indonesia-normalize-relations-by-december-31-2026-618-741,"Israel and Indonesia normalize relations by December 31, 2026?",israel,79192,440289.8744430009,5,27
israel-and-syria-normalize-relations-in-2025,"Israel and Syria normalize relations by December 31, 2025?",israel,25815,837266.369772,4,27
israel-and-syria-normalize-relations-by-june-30-2026,"Israel and Syria normalize relations by June 30, 2026?",israel,25815,616707.9893800026,4,27
israel-and-syria-normalize-relations-by-december-31-2026-166,"Israel and Syria normalize relations by December 31, 2026?",israel,25815,625943.6935879973,4,27
will-party-e-win-the-most-seats-in-the-2026-mecklenburg-vorpommern-parliamentary-elections,Will Party E win the most seats in the 2026 Mecklenburg-Vorpommern parliamentary elections?,global-elections,204566,0.0,34,28
will-spd-win-the-most-seats-in-the-2026-mecklenburg-vorpommern-parliamentary-elections,Will SPD win the most seats in the 2026 Mecklenburg-Vorpommern parliamentary elections?,global-elections,204566,37814.41606700003,34,28
will-party-n-win-the-most-seats-in-the-2026-mecklenburg-vorpommern-parliamentary-elections,Will Party N win the most seats in the 2026 Mecklenburg-Vorpommern parliamentary elections?,global-elections,204566,0.0,34,28
will-party-b-win-the-most-seats-in-the-2026-mecklenburg-vorpommern-parliamentary-elections,Will Party B win the most seats in the 2026 Mecklenburg-Vorpommern parliamentary elections?,global-elections,204566,0.0,34,28
will-bsw-win-the-most-seats-in-the-2026-mecklenburg-vorpommern-parliamentary-elections,Will BSW win the most seats in the 2026 Mecklenburg-Vorpommern parliamentary elections?,global-elections,204566,13170.25358,34,28
will-party-o-win-the-most-seats-in-the-2026-mecklenburg-vorpommern-parliamentary-elections,Will Party O win the most seats in the 2026 Mecklenburg-Vorpommern parliamentary elections?,global-elections,204566,0.0,34,28
will-another-party-win-the-most-seats-in-the-2026-mecklenburg-vorpommern-parliamentary-elections,Will another party win the most seats in the 2026 Mecklenburg-Vorpommern parliamentary elections?,global-elections,204566,0.0,34,28
will-party-i-win-the-most-seats-in-the-2026-mecklenburg-vorpommern-parliamentary-elections,Will Party I win the most seats in the 2026 Mecklenburg-Vorpommern parliamentary elections?,global-elections,204566,0.0,34,28
will-party-j-win-the-most-seats-in-the-2026-mecklenburg-vorpommern-parliamentary-elections,Will Party J win the most seats in the 2026 Mecklenburg-Vorpommern parliamentary elections?,global-elections,204566,0.0,34,28
will-afd-win-the-most-seats-in-the-2026-mecklenburg-vorpommern-parliamentary-elections,Will AfD win the most seats in the 2026 Mecklenburg-Vorpommern parliamentary elections?,global-elections,204566,9557.190066000001,34,28
will-fw-win-the-most-seats-in-the-2026-mecklenburg-vorpommern-parliamentary-elections,Will FW win the most seats in the 2026 Mecklenburg-Vorpommern parliamentary elections?,global-elections,204566,23880.851096000006,34,28
will-party-f-win-the-most-seats-in-the-2026-mecklenburg-vorpommern-parliamentary-elections,Will Party F win the most seats in the 2026 Mecklenburg-Vorpommern parliamentary elections?,global-elections,204566,0.0,34,28
will-party-c-win-the-most-seats-in-the-2026-mecklenburg-vorpommern-parliamentary-elections,Will Party C win the most seats in the 2026 Mecklenburg-Vorpommern parliamentary elections?,global-elections,204566,0.0,34,28
will-party-l-win-the-most-seats-in-the-2026-mecklenburg-vorpommern-parliamentary-elections,Will Party L win the most seats in the 2026 Mecklenburg-Vorpommern parliamentary elections?,global-elections,204566,0.0,34,28
will-cdu-win-the-most-seats-in-the-2026-mecklenburg-vorpommern-parliamentary-elections,Will CDU win the most seats in the 2026 Mecklenburg-Vorpommern parliamentary elections?,global-elections,204566,29331.811260000002,34,28
will-party-d-win-the-most-seats-in-the-2026-mecklenburg-vorpommern-parliamentary-elections,Will Party D win the most seats in the 2026 Mecklenburg-Vorpommern parliamentary elections?,global-elections,204566,0.0,34,28
will-linke-win-the-most-seats-in-the-2026-mecklenburg-vorpommern-parliamentary-elections,Will Linke win the most seats in the 2026 Mecklenburg-Vorpommern parliamentary elections?,global-elections,204566,9657.734531,34,28
will-fdp-win-the-most-seats-in-the-2026-mecklenburg-vorpommern-parliamentary-elections,Will FDP win the most seats in the 2026 Mecklenburg-Vorpommern parliamentary elections?,global-elections,204566,53591.240582,34,28
will-party-a-win-the-most-seats-in-the-2026-mecklenburg-vorpommern-parliamentary-elections,Will Party A win the most seats in the 2026 Mecklenburg-Vorpommern parliamentary elections?,global-elections,204566,0.0,34,28
will-grne-win-the-most-seats-in-the-2026-mecklenburg-vorpommern-parliamentary-elections,Will Grüne win the most seats in the 2026 Mecklenburg-Vorpommern parliamentary elections?,global-elections,204566,54648.83656499998,34,28
will-party-g-win-the-most-seats-in-the-2026-mecklenburg-vorpommern-parliamentary-elections,Will Party G win the most seats in the 2026 Mecklenburg-Vorpommern parliamentary elections?,global-elections,204566,0.0,34,28
will-party-k-win-the-most-seats-in-the-2026-mecklenburg-vorpommern-parliamentary-elections,Will Party K win the most seats in the 2026 Mecklenburg-Vorpommern parliamentary elections?,global-elections,204566,0.0,34,28
will-party-h-win-the-most-seats-in-the-2026-mecklenburg-vorpommern-parliamentary-elections,Will Party H win the most seats in the 2026 Mecklenburg-Vorpommern parliamentary elections?,global-elections,204566,0.0,34,28
will-party-m-win-the-most-seats-in-the-2026-mecklenburg-vorpommern-parliamentary-elections,Will Party M win the most seats in the 2026 Mecklenburg-Vorpommern parliamentary elections?,global-elections,204566,0.0,34,28
will-party-q-win-the-most-seats-in-the-2026-sachsen-anhalt-parliamentary-elections,Will Party Q win the most seats in the 2026 Sachsen-Anhalt parliamentary elections?,politics,204539,0.0,25,28
will-party-z-win-the-most-seats-in-the-2026-sachsen-anhalt-parliamentary-elections,Will Party Z win the most seats in the 2026 Sachsen-Anhalt parliamentary elections?,politics,204539,0.0,25,28
will-party-g-win-the-most-seats-in-the-2026-sachsen-anhalt-parliamentary-elections,Will Party G win the most seats in the 2026 Sachsen-Anhalt parliamentary elections?,politics,204539,0.0,24,28
will-party-a-win-the-most-seats-in-the-2026-sachsen-anhalt-parliamentary-elections,Will Party A win the most seats in the 2026 Sachsen-Anhalt parliamentary elections?,politics,204539,0.0,24,28
will-party-i-win-the-most-seats-in-the-2026-sachsen-anhalt-parliamentary-elections,Will Party I win the most seats in the 2026 Sachsen-Anhalt parliamentary elections?,politics,204539,0.0,24,28
will-party-v-win-the-most-seats-in-the-2026-sachsen-anhalt-parliamentary-elections,Will Party V win the most seats in the 2026 Sachsen-Anhalt parliamentary elections?,politics,204539,0.0,24,28
will-another-party-win-the-most-seats-in-the-2026-sachsen-anhalt-parliamentary-elections,Will another party win the most seats in the 2026 Sachsen-Anhalt parliamentary elections?,politics,204539,0.0,24,28
will-party-j-win-the-most-seats-in-the-2026-sachsen-anhalt-parliamentary-elections,Will Party J win the most seats in the 2026 Sachsen-Anhalt parliamentary elections?,politics,204539,0.0,24,28
will-party-m-win-the-most-seats-in-the-2026-sachsen-anhalt-parliamentary-elections,Will Party M win the most seats in the 2026 Sachsen-Anhalt parliamentary elections?,politics,204539,0.0,24,28
will-bsw-win-the-most-seats-in-the-2026-sachsen-anhalt-parliamentary-elections,Will BSW win the most seats in the 2026 Sachsen-Anhalt parliamentary elections?,politics,204539,19326.587024000004,24,28
will-party-e-win-the-most-seats-in-the-2026-sachsen-anhalt-parliamentary-elections,Will Party E win the most seats in the 2026 Sachsen-Anhalt parliamentary elections?,politics,204539,0.0,24,28
will-party-o-win-the-most-seats-in-the-2026-sachsen-anhalt-parliamentary-elections,Will Party O win the most seats in the 2026 Sachsen-Anhalt parliamentary elections?,politics,204539,0.0,24,28
will-party-u-win-the-most-seats-in-the-2026-sachsen-anhalt-parliamentary-elections,Will Party U win the most seats in the 2026 Sachsen-Anhalt parliamentary elections?,politics,204539,0.0,24,28
will-party-l-win-the-most-seats-in-the-2026-sachsen-anhalt-parliamentary-elections,Will Party L win the most seats in the 2026 Sachsen-Anhalt parliamentary elections?,politics,204539,0.0,24,28
will-afd-win-the-most-seats-in-the-2026-sachsen-anhalt-parliamentary-elections,Will AfD win the most seats in the 2026 Sachsen-Anhalt parliamentary elections?,politics,204539,24123.379817000012,24,28
will-party-c-win-the-most-seats-in-the-2026-sachsen-anhalt-parliamentary-elections,Will Party C win the most seats in the 2026 Sachsen-Anhalt parliamentary elections?,politics,204539,0.0,24,28
will-party-b-win-the-most-seats-in-the-2026-sachsen-anhalt-parliamentary-elections,Will Party B win the most seats in the 2026 Sachsen-Anhalt parliamentary elections?,politics,204539,0.0,24,28
will-party-y-win-the-most-seats-in-the-2026-sachsen-anhalt-parliamentary-elections,Will Party Y win the most seats in the 2026 Sachsen-Anhalt parliamentary elections?,politics,204539,0.0,24,28
will-party-f-win-the-most-seats-in-the-2026-sachsen-anhalt-parliamentary-elections,Will Party F win the most seats in the 2026 Sachsen-Anhalt parliamentary elections?,politics,204539,0.0,24,28
will-party-r-win-the-most-seats-in-the-2026-sachsen-anhalt-parliamentary-elections,Will Party R win the most seats in the 2026 Sachsen-Anhalt parliamentary elections?,politics,204539,0.0,24,28
will-party-n-win-the-most-seats-in-the-2026-sachsen-anhalt-parliamentary-elections,Will Party N win the most seats in the 2026 Sachsen-Anhalt parliamentary elections?,politics,204539,0.0,24,28
will-party-d-win-the-most-seats-in-the-2026-sachsen-anhalt-parliamentary-elections,Will Party D win the most seats in the 2026 Sachsen-Anhalt parliamentary elections?,politics,204539,0.0,24,28
will-party-w-win-the-most-seats-in-the-2026-sachsen-anhalt-parliamentary-elections,Will Party W win the most seats in the 2026 Sachsen-Anhalt parliamentary elections?,politics,204539,0.0,24,28
will-party-p-win-the-most-seats-in-the-2026-sachsen-anhalt-parliamentary-elections,Will Party P win the most seats in the 2026 Sachsen-Anhalt parliamentary elections?,politics,204539,0.0,24,28
will-cdu-win-the-most-seats-in-the-2026-sachsen-anhalt-parliamentary-elections,Will CDU win the most seats in the 2026 Sachsen-Anhalt parliamentary elections?,politics,204539,470267.98716000014,24,28
will-fdp-win-the-most-seats-in-the-2026-sachsen-anhalt-parliamentary-elections,Will FDP win the most seats in the 2026 Sachsen-Anhalt parliamentary elections?,politics,204539,14722.488231,24,28
will-spd-win-the-most-seats-in-the-2026-sachsen-anhalt-parliamentary-elections,Will SPD win the most seats in the 2026 Sachsen-Anhalt parliamentary elections?,politics,204539,107075.71001299999,24,28
will-party-t-win-the-most-seats-in-the-2026-sachsen-anhalt-parliamentary-elections,Will Party T win the most seats in the 2026 Sachsen-Anhalt parliamentary elections?,politics,204539,0.0,24,28
will-the-left-win-the-most-seats-in-the-2026-sachsen-anhalt-parliamentary-elections,Will The Left win the most seats in the 2026 Sachsen-Anhalt parliamentary elections?,politics,204539,35213.689249,24,28
will-party-k-win-the-most-seats-in-the-2026-sachsen-anhalt-parliamentary-elections,Will Party K win the most seats in the 2026 Sachsen-Anhalt parliamentary elections?,politics,204539,0.0,24,28
will-party-x-win-the-most-seats-in-the-2026-sachsen-anhalt-parliamentary-elections,Will Party X win the most seats in the 2026 Sachsen-Anhalt parliamentary elections?,politics,204539,0.0,24,28
will-party-s-win-the-most-seats-in-the-2026-sachsen-anhalt-parliamentary-elections,Will Party S win the most seats in the 2026 Sachsen-Anhalt parliamentary elections?,politics,204539,0.0,24,28
will-party-h-win-the-most-seats-in-the-2026-sachsen-anhalt-parliamentary-elections,Will Party H win the most seats in the 2026 Sachsen-Anhalt parliamentary elections?,politics,204539,0.0,24,28
will-the-greens-win-the-most-seats-in-the-2026-sachsen-anhalt-parliamentary-elections,Will The Greens win the most seats in the 2026 Sachsen-Anhalt parliamentary elections?,politics,204539,38650.342424999995,24,28
will-party-z-win-the-most-seats-in-the-2026-quebec-general-election,Will Party Z win the most seats in the 2026 Quebec general election?,world,95203,0.0,1,28
will-party-q-win-the-most-seats-in-the-2026-quebec-general-election,Will Party Q win the most seats in the 2026 Quebec general election?,world,95203,0.0,1,28
israel-strike-on-yemen-by-june-30-2026-285-633-267-857,"Israel strike on Yemen by June 30, 2026?",middle-east,146944,487138.67199100077,39,29
israel-strike-on-yemen-by-may-31-2026-588-747-911,"Israel strike on Yemen by May 31, 2026?",middle-east,146944,130700.8703369998,39,29
israel-strike-on-yemen-by-march-31-2026,"Israel strike on Yemen by March 31, 2026?",middle-east,146944,689942.2988790005,39,29
israel-strike-on-yemen-by-april-30-2026-212-911,"Israel strike on Yemen by April 30, 2026?",middle-east,146944,251419.7856920006,39,29
israel-military-action-against-yemen-by-april-15-2026,"Israel military action against Yemen by April 15, 2026?",middle-east,146944,211648.31661599933,38,29
us-strike-on-mexico-by-march-31,US strike on Mexico by March 31?,politics,143642,1466269.217912002,27,29
us-strike-on-mexico-by-december-31,US strike on Mexico by December 31?,politics,143642,636763.5818800007,27,29
us-strike-on-mexico-by-january-31,US strike on Mexico by January 31?,politics,143642,1262192.725647,27,29
israel-military-action-on-damascus-by-april-30-2026,"Israel military action on Damascus by April 30, 2026?",geopolitics,41134,7531.232033999998,21,29
israel-strike-on-damascus-by-october-31,Israel strike on Damascus by October 31?,geopolitics,41134,11777.752765,21,29
israel-strike-on-damascus-by-march-31-2026,"Israel strike on Damascus by March 31, 2026?",geopolitics,41134,135150.3251960002,21,29
israel-strike-on-damascus-by-december-31,Israel strike on Damascus by December 31?,geopolitics,41134,8914.864654,21,29
israel-strike-on-damascus-by-september-30,Israel strike on Damascus by September 30?,geopolitics,41134,16769.883532,21,29
israel-military-action-on-damascus-by-june-30-2026,"Israel military action on Damascus by June 30, 2026?",geopolitics,41134,3623.6319700000017,21,29
will-france-uk-or-germany-strike-iran-by-june-30-259,"Will France, UK, or Germany strike Iran by June 30?",iran,211827,2076900.3369890095,20,29
will-israel-strike-6-countries-in-2026,Will Israel strike 6 countries in 2026?,israel,79926,637949.0605549997,14,29
will-israel-strike-8-countries-in-2026,Will Israel strike 8 countries in 2026?,israel,79926,526330.742299,13,29
will-israel-strike-0-countries-in-2026,Will Israel strike 0 countries in 2026?,israel,79926,38308.376026,13,29
will-israel-strike-7-countries-in-2026,Will Israel strike 7 countries in 2026?,israel,79926,612954.578405,13,29
will-israel-strike-11-countries-in-2026,Will Israel strike 11 countries in 2026?,israel,79926,130232.14259500016,13,29
will-israel-strike-12-countries-in-2026,Will Israel strike 12 countries in 2026?,israel,79926,69623.18101799993,13,29
will-israel-strike-10-countries-in-2026,Will Israel strike 10 countries in 2026?,israel,79926,393745.5245829998,13,29
will-israel-strike-5-countries-in-november-2025,Will Israel strike 5 countries in 2026?,israel,79926,508910.8655470006,13,29
will-israel-strike-4-countries-in-november-2025,Will Israel strike 4 countries in 2026?,israel,79926,1161479.7988810006,13,29
will-israel-strike-14-countries-in-2026,Will Israel strike 14 countries in 2026?,israel,79926,140702.8498209996,13,29
will-israel-strike-9-countries-in-2026,Will Israel strike 9 countries in 2026?,israel,79926,232401.22284899998,13,29
will-israel-strike-3-countries-in-2026,Will Israel strike 3 countries in 2026?,israel,79926,1962925.8743419982,13,29
will-israel-strike-2-countries-in-2026,Will Israel strike 2 countries in 2026?,israel,79926,0.0,13,29
will-israel-strike-13-countries-in-2026,Will Israel strike 13 countries in 2026?,israel,79926,156821.4543009996,13,29
will-israel-strike-15-or-more-countries-in-2026,Will Israel strike 15 or more countries in 2026?,israel,79926,70310.846917,13,29
will-israel-strike-1-country-in-2026,Will Israel strike 1 country in 2026?,israel,79926,87273.092813,12,29
us-strike-on-cuba-by-december-31,US strike on Cuba by December 31?,geopolitics,143669,2700468.9969880087,11,29
us-strike-on-cuba-by-january-31,US strike on Cuba by January 31?,geopolitics,143669,534477.448678,11,29
us-strike-on-colombia-by-december-31,US strike on Colombia by December 31?,venezuela,143633,999299.5501379989,11,29
us-strike-on-cuba-by-march-31,US strike on Cuba by March 31?,geopolitics,143669,1644627.4757650006,11,29
us-strike-on-colombia-by-march-31,US strike on Colombia by March 31?,venezuela,143633,408876.12675,11,29
us-strike-on-colombia-by-january-31,US strike on Colombia by January 31?,venezuela,143633,668338.937842,11,29
will-the-us-strike-5-countries-in-2026,Will the US strike 5 countries in 2026?,foreign-policy,79932,0.0,10,29
another-us-strike-on-venezuela-by-january-17,Another US strike on Venezuela by January 17?,politics,140711,498642.305924,9,29
will-the-us-strike-13-countries-in-2026,Will the US strike 13 countries in 2026?,foreign-policy,79932,92168.21250999997,9,29
another-us-strike-on-venezuela-by-march-31,Another US strike on Venezuela by March 31?,politics,140711,167757.20211099993,9,29
will-the-us-strike-3-countries-in-2026,Will the US strike 3 countries in 2026?,foreign-policy,79932,58863.070679,9,29
will-the-us-strike-11-countries-in-2026,Will the US strike 11 countries in 2026?,foreign-policy,79932,21021.351168999998,9,29
will-the-us-strike-0-countries-in-2026,Will the US strike 0 countries in 2026?,foreign-policy,79932,9493.583642,9,29
will-the-us-strike-2-countries-in-2026,Will the US strike 2 countries in 2026?,foreign-policy,79932,31121.238301,9,29
will-the-us-strike-9-countries-in-2026,Will the US strike 9 countries in 2026?,foreign-policy,79932,24339.09109099999,9,29
another-us-strike-on-venezuela-by-december-31,Another US strike on Venezuela by December 31?,politics,140711,493250.51882699964,9,29
another-us-strike-on-venezuela-by-january-10,Another US strike on Venezuela by January 10?,politics,140711,762709.847439,9,29
will-the-us-strike-4-countries-in-2026,Will the US strike 4 countries in 2026?,foreign-policy,79932,0.0,9,29
will-the-us-strike-10-countries-in-2026,Will the US strike 10 countries in 2026?,foreign-policy,79932,20524.149544000004,9,29
another-us-strike-on-venezuela-by-january-31-867,Another US strike on Venezuela by January 31?,politics,140711,612191.852321,9,29
will-the-us-strike-8-countries-in-2026,Will the US strike 8 countries in 2026?,foreign-policy,79932,280182.6283940002,9,29
will-the-us-strike-12-countries-in-2026,Will the US strike 12 countries in 2026?,foreign-policy,79932,38130.96215299998,9,29
will-the-us-strike-14-countries-in-2026,Will the US strike 14 countries in 2026?,foreign-policy,79932,144104.9205229999,9,29
will-the-us-strike-15-or-more-countries-in-2026,Will the US strike 15 or more countries in 2026?,foreign-policy,79932,123352.12742500001,9,29
will-the-us-strike-7-countries-in-2026,Will the US strike 7 countries in 2026?,foreign-policy,79932,61973.296819,9,29
will-the-us-strike-6-countries-in-2026,Will the US strike 6 countries in 2026?,foreign-policy,79932,544339.1544739999,9,29
will-the-us-strike-1-country-in-2026,Will the US strike 1 country in 2026?,foreign-policy,79932,60364.176066,8,29
will-putin-meet-with-zelenskyy-by-june-30-2026,"Will Putin meet with Zelenskyy by June 30, 2026?",world,48948,288625.38134299975,50,30
will-trump-and-putin-meet-next-in-another-european-country-954-837-364,Will Trump and Putin meet next in another EU country?,politics,52166,1008252.4363689983,31,30
will-trump-and-putin-meet-next-in-australia-459-332-211,Will Trump and Putin meet next in Australia?,politics,52166,1702897.116999016,31,30
will-trump-and-putin-meet-next-in-another-country-313-781-734-447,Will Trump and Putin meet next in another country?,politics,52166,541422.3421619983,31,30
will-trump-and-putin-meet-next-in-united-states-224-875-469,Will Trump and Putin meet next in United States?,politics,52166,272758.63028200046,31,30
will-trump-and-putin-meet-next-in-belarus-572,Will Trump and Putin meet next in Belarus?,politics,52166,399782.97783499793,31,30
will-trump-and-putin-meet-next-in-russia-594-493-482,Will Trump and Putin meet next in Russia?,politics,52166,738719.4577159999,31,30
will-trump-and-putin-meet-next-in-ukraine-328-474,Will Trump and Putin meet next in Ukraine?,politics,52166,254330.49771400078,31,30
will-trump-and-putin-not-meet-315-857-437-514,Will Trump and Putin not meet?,politics,52166,888396.8627649978,31,30
will-trump-and-putin-meet-next-in-turkey-182-161-789,Will Trump and Putin meet next in Turkey?,politics,52166,658316.3390319984,31,30
will-trump-and-putin-meet-next-in-switzerland-448-348,Will Trump and Putin meet next in Switzerland?,politics,52166,212816.67941100095,31,30
will-trump-and-putin-meet-next-in-china-586-328,Will Trump and Putin meet next in China?,politics,52166,463998.39870599855,30,30
will-trump-and-putin-meet-next-in-finland-772-412,Will Trump and Putin meet next in Finland?,politics,52166,144697.7169050002,29,30
will-trump-and-putin-meet-next-in-a-gulf-country-733-116,Will Trump and Putin meet next in a Gulf country?,politics,52166,329374.45292899804,29,30
will-trump-and-putin-meet-next-in-japan-711-288-527,Will Trump and Putin meet next in Japan?,politics,52166,172160.07632800058,27,30
will-zelenskyy-talk-to-putin-by-december-31,Will Zelenskyy talk to Putin by December 31?,geopolitics,89468,270461.544311,26,30
will-zelenskyy-talk-to-putin-by-december-31-992,Will Zelenskyy talk to Putin by December 31?,geopolitics,89468,37830.017558000014,26,30
will-zelenskyy-talk-to-putin-by-march-31,Will Zelenskyy talk to Putin by March 31?,geopolitics,89468,387502.71107800043,26,30
will-zelenskyy-talk-to-putin-by-january-31,Will Zelenskyy talk to Putin by January 31?,geopolitics,89468,91014.36489,26,30
will-zelenskyy-talk-to-putin-by-november-30-821,Will Zelenskyy talk to Putin by November 30?,geopolitics,89468,7835.971999,25,30
will-zelenskyy-and-putin-meet-next-in-russia,Will Zelenskyy and Putin meet next in Russia before 2027?,world,74056,139300.70735799993,21,30
will-zelenskyy-and-putin-meet-next-in-another-country-138,Will Zelenskyy and Putin meet next in another country before 2027?,world,74056,0.0,21,30
will-zelenskyy-and-putin-meet-next-in-country-p-before-2027,Will Zelenskyy and Putin meet next in Country P before 2027?,world,74056,0.0,21,30
will-zelenskyy-and-putin-meet-next-in-country-f-235,Will Zelenskyy and Putin meet next in Country F before 2027?,world,74056,0.0,21,30
will-zelenskyy-and-putin-meet-next-in-country-s-before-2027,Will Zelenskyy and Putin meet next in Country S before 2027?,world,74056,0.0,21,30
will-zelenskyy-and-putin-meet-next-in-country-j-998,Will Zelenskyy  and Putin meet next in Country J before 2027?,world,74056,0.0,21,30
will-zelenskyy-and-putin-meet-next-in-country-m-314,Will Zelenskyy and Putin meet next in Country M before 2027?,world,74056,0.0,21,30
will-zelenskyy-and-putin-meet-next-in-country-n-291,Will Zelenskyy and Putin meet next in Country N before 2027?,world,74056,0.0,21,30
will-zelenskyy-and-putin-meet-next-in-country-e-454,Will Zelenskyy and Putin meet next in Country E before 2027?,world,74056,0.0,21,30
will-zelenskyy-and-putin-meet-next-in-country-i-575,Will Zelenskyy and Putin meet next in Country I before 2027?,world,74056,0.0,21,30
will-zelenskyy-and-putin-meet-next-in-country-k-716,Will Zelenskyy  and Putin meet next in Country K before 2027?,world,74056,0.0,21,30
will-zelenskyy-and-putin-meet-next-in-country-h-761,Will Zelenskyy and Putin meet next in Country H before 2027?,world,74056,0.0,21,30
will-zelenskyy-and-putin-meet-next-in-country-r-before-2027,Will Zelenskyy and Putin meet next in Country R before 2027?,world,74056,0.0,21,30
will-zelenskyy-and-putin-meet-next-in-us,Will Zelenskyy and Putin meet next in US before 2027?,world,74056,447388.0975349998,21,30
will-zelenskyy-and-putin-meet-next-in-country-g-718,Will Zelenskyy and Putin meet next in Country G before 2027?,world,74056,0.0,21,30
