market_id,micro_group_id,group_label,relationship,rank,confidence,rationale
1343079,geopolitics-152,USD/KRW reaches high threshold in 2026,IMPLIES,3,high,Resolves YES if USD/KRW >= listed; higher threshold subset of lower.
1343080,geopolitics-152,USD/KRW reaches high threshold in 2026,IMPLIES,4,high,Resolves YES if USD/KRW >= listed; higher threshold subset of lower.
1343081,geopolitics-152,USD/KRW reaches high threshold in 2026,IMPLIES,5,high,Resolves YES if USD/KRW >= listed; higher threshold subset of lower.
1343082,geopolitics-152,USD/KRW reaches high threshold in 2026,IMPLIES,6,high,Resolves YES if USD/KRW >= listed; higher threshold subset of lower.
1343088,geopolitics-153,USD/KRW falls to low threshold in 2026,IMPLIES,0,high,Resolves YES if USD/KRW <= listed; lower threshold subset of higher.
1343087,geopolitics-153,USD/KRW falls to low threshold in 2026,IMPLIES,1,high,Resolves YES if USD/KRW <= listed; lower threshold subset of higher.
1343086,geopolitics-153,USD/KRW falls to low threshold in 2026,IMPLIES,2,high,Resolves YES if USD/KRW <= listed; lower threshold subset of higher.
1343085,geopolitics-153,USD/KRW falls to low threshold in 2026,IMPLIES,3,high,Resolves YES if USD/KRW <= listed; lower threshold subset of higher.
1343084,geopolitics-153,USD/KRW falls to low threshold in 2026,IMPLIES,4,high,Resolves YES if USD/KRW <= listed; lower threshold subset of higher.
1343083,geopolitics-153,USD/KRW falls to low threshold in 2026,IMPLIES,5,high,Resolves YES if USD/KRW <= listed; lower threshold subset of higher.
2116394,geopolitics-154,USD reaches high rial threshold by May 31,IMPLIES,0,high,Resolves YES if USD >= listed rials; higher threshold subset of lower.
2116395,geopolitics-154,USD reaches high rial threshold by May 31,IMPLIES,1,high,Resolves YES if USD >= listed rials; higher threshold subset of lower.
2116396,geopolitics-154,USD reaches high rial threshold by May 31,IMPLIES,2,high,Resolves YES if USD >= listed rials; higher threshold subset of lower.
2116399,geopolitics-155,USD falls to low rial threshold by May 31,IMPLIES,0,high,Resolves YES if USD <= listed rials; lower threshold subset of higher.
2116398,geopolitics-155,USD falls to low rial threshold by May 31,IMPLIES,1,high,Resolves YES if USD <= listed rials; lower threshold subset of higher.
2116397,geopolitics-155,USD falls to low rial threshold by May 31,IMPLIES,2,high,Resolves YES if USD <= listed rials; lower threshold subset of higher.
599831,geopolitics-156,TikTok acquirer,MUTUALLY_EXCLUSIVE,,high,At most one entity acquires TikTok; YES probabilities sum to <=1.
599832,geopolitics-156,TikTok acquirer,MUTUALLY_EXCLUSIVE,,high,At most one entity acquires TikTok; YES probabilities sum to <=1.
599833,geopolitics-156,TikTok acquirer,MUTUALLY_EXCLUSIVE,,high,At most one entity acquires TikTok; YES probabilities sum to <=1.
599834,geopolitics-156,TikTok acquirer,MUTUALLY_EXCLUSIVE,,high,At most one entity acquires TikTok; YES probabilities sum to <=1.
599835,geopolitics-156,TikTok acquirer,MUTUALLY_EXCLUSIVE,,high,At most one entity acquires TikTok; YES probabilities sum to <=1.
599836,geopolitics-156,TikTok acquirer,MUTUALLY_EXCLUSIVE,,high,At most one entity acquires TikTok; YES probabilities sum to <=1.
599837,geopolitics-156,TikTok acquirer,MUTUALLY_EXCLUSIVE,,high,At most one entity acquires TikTok; YES probabilities sum to <=1.
